customerID,churn_probability,risk_level,top_reason_1,top_reason_2,top_reason_3,recommended_action,score_date,model_used
7524-VRLPL,0.0463,LOW,tenure,contract_risk_score,fiber_optic_flag,No action required – monitor monthly.,2026-05-26,Logistic Regression
1069-XAIEM,0.9721,HIGH,tenure,charge_to_tenure_ratio,fiber_optic_flag,Escalate to tech-support for fibre quality review | Offer payment flexibility plan or billing credit,2026-05-26,Logistic Regression
7569-NMZYQ,0.1021,LOW,tenure,contract_risk_score,MonthlyCharges,No action required – monitor monthly.,2026-05-26,Logistic Regression
5201-USSQZ,0.5099,MEDIUM,fiber_optic_flag,contract_risk_score,MonthlyCharges,Offer 12-month contract upgrade with loyalty discount | Escalate to tech-support for fibre quality review,2026-05-26,Logistic Regression
2105-PHWON,0.6481,MEDIUM,fiber_optic_flag,contract_risk_score,MonthlyCharges,Offer 12-month contract upgrade with loyalty discount | Escalate to tech-support for fibre quality review,2026-05-26,Logistic Regression
1494-EJZDW,0.0464,LOW,contract_risk_score,MonthlyCharges,tenure,No action required – monitor monthly.,2026-05-26,Logistic Regression
4884-TVUQF,0.1248,LOW,contract_risk_score,tenure,fiber_optic_flag,No action required – monitor monthly.,2026-05-26,Logistic Regression
8003-EWNDZ,0.378,LOW,MonthlyCharges,tenure,fiber_optic_flag,No action required – monitor monthly.,2026-05-26,Logistic Regression
1897-RCFUM,0.0999,LOW,MonthlyCharges,fiber_optic_flag,avg_monthly_spend,No action required – monitor monthly.,2026-05-26,Logistic Regression
9256-JTBNZ,0.2306,LOW,MonthlyCharges,tenure,fiber_optic_flag,No action required – monitor monthly.,2026-05-26,Logistic Regression
4658-HCOHW,0.7265,HIGH,MonthlyCharges,fiber_optic_flag,service_count,Escalate to tech-support for fibre quality review,2026-05-26,Logistic Regression
2211-RMNHO,0.053,LOW,tenure,contract_risk_score,service_count,No action required – monitor monthly.,2026-05-26,Logistic Regression
2432-TFSMK,0.5888,MEDIUM,fiber_optic_flag,tenure,MonthlyCharges,Escalate to tech-support for fibre quality review | Offer onboarding loyalty bonus or service upgrade,2026-05-26,Logistic Regression
3440-JPSCL,0.8532,HIGH,tenure,fiber_optic_flag,MonthlyCharges,Escalate to tech-support for fibre quality review | Offer onboarding loyalty bonus or service upgrade,2026-05-26,Logistic Regression
4929-ROART,0.3412,LOW,fiber_optic_flag,contract_risk_score,tenure,No action required – monitor monthly.,2026-05-26,Logistic Regression
1834-ABKHQ,0.1208,LOW,fiber_optic_flag,tenure,MonthlyCharges,No action required – monitor monthly.,2026-05-26,Logistic Regression
1741-WTPON,0.1122,LOW,contract_risk_score,service_count,MonthlyCharges,No action required – monitor monthly.,2026-05-26,Logistic Regression
3932-IJWDZ,0.6458,MEDIUM,MonthlyCharges,fiber_optic_flag,avg_monthly_spend,Escalate to tech-support for fibre quality review,2026-05-26,Logistic Regression
1240-HCBOH,0.029,LOW,contract_risk_score,tenure,MonthlyCharges,No action required – monitor monthly.,2026-05-26,Logistic Regression
3594-KADLU,0.5465,MEDIUM,tenure,fiber_optic_flag,MonthlyCharges,Offer payment flexibility plan or billing credit | Offer onboarding loyalty bonus or service upgrade,2026-05-26,Logistic Regression
8065-BVEPF,0.5962,MEDIUM,tenure,fiber_optic_flag,MonthlyCharges,Escalate to tech-support for fibre quality review,2026-05-26,Logistic Regression
3796-ENZGF,0.0557,LOW,contract_risk_score,tenure,fiber_optic_flag,No action required – monitor monthly.,2026-05-26,Logistic Regression
1734-ZMNTZ,0.0622,LOW,contract_risk_score,MonthlyCharges,tenure,No action required – monitor monthly.,2026-05-26,Logistic Regression
2853-CWQFQ,0.7271,HIGH,tenure,fiber_optic_flag,charge_to_tenure_ratio,Offer payment flexibility plan or billing credit | Offer onboarding loyalty bonus or service upgrade,2026-05-26,Logistic Regression
0813-TAXXS,0.1341,LOW,contract_risk_score,tenure,fiber_optic_flag,No action required – monitor monthly.,2026-05-26,Logistic Regression
2519-TWKFS,0.1843,LOW,fiber_optic_flag,contract_risk_score,tenure,No action required – monitor monthly.,2026-05-26,Logistic Regression
2889-FPWRM,0.2731,LOW,tenure,service_count,MonthlyCharges,No action required – monitor monthly.,2026-05-26,Logistic Regression
0626-QXNGV,0.0291,LOW,tenure,contract_risk_score,MonthlyCharges,No action required – monitor monthly.,2026-05-26,Logistic Regression
6723-CEGQI,0.0395,LOW,contract_risk_score,tenure,fiber_optic_flag,No action required – monitor monthly.,2026-05-26,Logistic Regression
6987-XQSJT,0.6448,MEDIUM,fiber_optic_flag,tenure,contract_risk_score,Offer 12-month contract upgrade with loyalty discount | Escalate to tech-support for fibre quality review,2026-05-26,Logistic Regression
4732-RRJZC,0.2351,LOW,MonthlyCharges,tenure,avg_monthly_spend,No action required – monitor monthly.,2026-05-26,Logistic Regression
9499-XPZXM,0.0221,LOW,tenure,contract_risk_score,fiber_optic_flag,No action required – monitor monthly.,2026-05-26,Logistic Regression
4338-EYCER,0.4157,MEDIUM,fiber_optic_flag,contract_risk_score,tenure,Offer 12-month contract upgrade with loyalty discount | Offer onboarding loyalty bonus or service upgrade,2026-05-26,Logistic Regression
3007-FDPEA,0.4483,MEDIUM,tenure,MonthlyCharges,avg_monthly_spend,Offer payment flexibility plan or billing credit | Offer onboarding loyalty bonus or service upgrade,2026-05-26,Logistic Regression
6350-XFYGW,0.9364,HIGH,tenure,fiber_optic_flag,contract_risk_score,Offer 12-month contract upgrade with loyalty discount | Escalate to tech-support for fibre quality review,2026-05-26,Logistic Regression
4290-BSXUX,0.8452,HIGH,tenure,fiber_optic_flag,contract_risk_score,Offer 12-month contract upgrade with loyalty discount | Escalate to tech-support for fibre quality review,2026-05-26,Logistic Regression
8513-OLYGY,0.1076,LOW,tenure,contract_risk_score,service_count,No action required – monitor monthly.,2026-05-26,Logistic Regression
0311-QYWSS,0.5919,MEDIUM,tenure,fiber_optic_flag,contract_risk_score,Offer 12-month contract upgrade with loyalty discount | Offer onboarding loyalty bonus or service upgrade,2026-05-26,Logistic Regression
8705-DWKTI,0.5588,MEDIUM,fiber_optic_flag,tenure,contract_risk_score,Offer 12-month contract upgrade with loyalty discount | Escalate to tech-support for fibre quality review,2026-05-26,Logistic Regression
8755-IWJHN,0.5763,MEDIUM,tenure,fiber_optic_flag,contract_risk_score,Offer 12-month contract upgrade with loyalty discount | Escalate to tech-support for fibre quality review,2026-05-26,Logistic Regression
0325-XBFAC,0.8752,HIGH,tenure,fiber_optic_flag,contract_risk_score,Offer 12-month contract upgrade with loyalty discount | Escalate to tech-support for fibre quality review,2026-05-26,Logistic Regression
4480-QQRHC,0.7338,HIGH,tenure,fiber_optic_flag,contract_risk_score,Offer 12-month contract upgrade with loyalty discount | Escalate to tech-support for fibre quality review,2026-05-26,Logistic Regression
0929-PECLO,0.6261,MEDIUM,tenure,fiber_optic_flag,contract_risk_score,Offer 12-month contract upgrade with loyalty discount | Escalate to tech-support for fibre quality review,2026-05-26,Logistic Regression
3680-CTHUH,0.3122,LOW,service_count,MonthlyCharges,tenure,No action required – monitor monthly.,2026-05-26,Logistic Regression
1202-KKGFU,0.2556,LOW,fiber_optic_flag,tenure,contract_risk_score,No action required – monitor monthly.,2026-05-26,Logistic Regression
6112-KTHFQ,0.2773,LOW,MonthlyCharges,fiber_optic_flag,service_count,No action required – monitor monthly.,2026-05-26,Logistic Regression
1852-XEMDW,0.2972,LOW,fiber_optic_flag,contract_risk_score,service_count,No action required – monitor monthly.,2026-05-26,Logistic Regression
2462-XIIJB,0.9196,HIGH,tenure,fiber_optic_flag,contract_risk_score,Offer 12-month contract upgrade with loyalty discount | Escalate to tech-support for fibre quality review,2026-05-26,Logistic Regression
4760-XOHVN,0.378,LOW,tenure,MonthlyCharges,avg_monthly_spend,No action required – monitor monthly.,2026-05-26,Logistic Regression
1820-DJFPH,0.0235,LOW,tenure,contract_risk_score,MonthlyCharges,No action required – monitor monthly.,2026-05-26,Logistic Regression
9426-SXNHE,0.3718,LOW,tenure,MonthlyCharges,avg_monthly_spend,No action required – monitor monthly.,2026-05-26,Logistic Regression
9068-FHQHD,0.0221,LOW,contract_risk_score,MonthlyCharges,fiber_optic_flag,No action required – monitor monthly.,2026-05-26,Logistic Regression
1269-FOYWN,0.051,LOW,MonthlyCharges,fiber_optic_flag,service_count,No action required – monitor monthly.,2026-05-26,Logistic Regression
9470-YFUYI,0.0776,LOW,tenure,fiber_optic_flag,service_count,No action required – monitor monthly.,2026-05-26,Logistic Regression
7817-BOQPW,0.9184,HIGH,tenure,fiber_optic_flag,contract_risk_score,Offer 12-month contract upgrade with loyalty discount | Escalate to tech-support for fibre quality review,2026-05-26,Logistic Regression
7402-EYFXX,0.8678,HIGH,fiber_optic_flag,contract_risk_score,MonthlyCharges,Offer 12-month contract upgrade with loyalty discount | Escalate to tech-support for fibre quality review,2026-05-26,Logistic Regression
1853-UDXBW,0.9232,HIGH,tenure,charge_to_tenure_ratio,fiber_optic_flag,Escalate to tech-support for fibre quality review | Offer payment flexibility plan or billing credit,2026-05-26,Logistic Regression
9895-VFOXH,0.7263,HIGH,tenure,MonthlyCharges,avg_monthly_spend,Offer payment flexibility plan or billing credit | Offer onboarding loyalty bonus or service upgrade,2026-05-26,Logistic Regression
5458-CQJTA,0.0428,LOW,contract_risk_score,tenure,fiber_optic_flag,No action required – monitor monthly.,2026-05-26,Logistic Regression
1230-QAJDW,0.7266,HIGH,tenure,fiber_optic_flag,contract_risk_score,Offer 12-month contract upgrade with loyalty discount | Offer onboarding loyalty bonus or service upgrade,2026-05-26,Logistic Regression
5701-ZIKJE,0.3821,LOW,fiber_optic_flag,tenure,contract_risk_score,No action required – monitor monthly.,2026-05-26,Logistic Regression
5219-YIPTK,0.8081,HIGH,MonthlyCharges,fiber_optic_flag,avg_monthly_spend,Escalate to tech-support for fibre quality review,2026-05-26,Logistic Regression
5032-MIYKT,0.8987,HIGH,tenure,charge_to_tenure_ratio,fiber_optic_flag,Escalate to tech-support for fibre quality review | Offer payment flexibility plan or billing credit,2026-05-26,Logistic Regression
7396-VJUZB,0.549,MEDIUM,tenure,fiber_optic_flag,contract_risk_score,Offer 12-month contract upgrade with loyalty discount | Offer onboarding loyalty bonus or service upgrade,2026-05-26,Logistic Regression
9717-QEBGU,0.9031,HIGH,tenure,fiber_optic_flag,contract_risk_score,Offer 12-month contract upgrade with loyalty discount | Escalate to tech-support for fibre quality review,2026-05-26,Logistic Regression
5172-RKOCB,0.138,LOW,tenure,contract_risk_score,MonthlyCharges,No action required – monitor monthly.,2026-05-26,Logistic Regression
6509-TSGWN,0.1548,LOW,MonthlyCharges,fiber_optic_flag,avg_monthly_spend,No action required – monitor monthly.,2026-05-26,Logistic Regression
3540-RZJYU,0.6076,MEDIUM,fiber_optic_flag,tenure,contract_risk_score,Offer 12-month contract upgrade with loyalty discount | Escalate to tech-support for fibre quality review,2026-05-26,Logistic Regression
3178-CIFOT,0.1218,LOW,MonthlyCharges,fiber_optic_flag,service_count,No action required – monitor monthly.,2026-05-26,Logistic Regression
2091-MJTFX,0.4073,MEDIUM,fiber_optic_flag,contract_risk_score,MonthlyCharges,Offer 12-month contract upgrade with loyalty discount | Offer payment flexibility plan or billing credit,2026-05-26,Logistic Regression
4530-NDRKU,0.1002,LOW,MonthlyCharges,avg_monthly_spend,fiber_optic_flag,No action required – monitor monthly.,2026-05-26,Logistic Regression
5985-TBABQ,0.2333,LOW,fiber_optic_flag,service_count,contract_risk_score,No action required – monitor monthly.,2026-05-26,Logistic Regression
9800-ONTFE,0.6308,MEDIUM,fiber_optic_flag,contract_risk_score,tenure,Offer 12-month contract upgrade with loyalty discount | Escalate to tech-support for fibre quality review,2026-05-26,Logistic Regression
6743-HHQPF,0.4149,MEDIUM,MonthlyCharges,fiber_optic_flag,service_count,Offer payment flexibility plan or billing credit,2026-05-26,Logistic Regression
8455-HIRAQ,0.4282,MEDIUM,tenure,fiber_optic_flag,contract_risk_score,Offer 12-month contract upgrade with loyalty discount | Offer onboarding loyalty bonus or service upgrade,2026-05-26,Logistic Regression
6616-AALSR,0.1755,LOW,contract_risk_score,tenure,MonthlyCharges,No action required – monitor monthly.,2026-05-26,Logistic Regression
0883-EIBTI,0.3905,LOW,tenure,MonthlyCharges,avg_monthly_spend,No action required – monitor monthly.,2026-05-26,Logistic Regression
9415-ZNBSX,0.0486,LOW,tenure,contract_risk_score,service_count,No action required – monitor monthly.,2026-05-26,Logistic Regression
4018-KJYUY,0.163,LOW,MonthlyCharges,fiber_optic_flag,avg_monthly_spend,No action required – monitor monthly.,2026-05-26,Logistic Regression
0722-TROQR,0.9081,HIGH,tenure,fiber_optic_flag,contract_risk_score,Offer 12-month contract upgrade with loyalty discount | Escalate to tech-support for fibre quality review,2026-05-26,Logistic Regression
7571-YXDAD,0.8606,HIGH,tenure,fiber_optic_flag,contract_risk_score,Offer 12-month contract upgrade with loyalty discount | Escalate to tech-support for fibre quality review,2026-05-26,Logistic Regression
3884-UEBXB,0.0275,LOW,contract_risk_score,tenure,fiber_optic_flag,No action required – monitor monthly.,2026-05-26,Logistic Regression
8780-RSYYU,0.2148,LOW,MonthlyCharges,fiber_optic_flag,service_count,No action required – monitor monthly.,2026-05-26,Logistic Regression
5537-UXXVS,0.2117,LOW,MonthlyCharges,avg_monthly_spend,fiber_optic_flag,No action required – monitor monthly.,2026-05-26,Logistic Regression
1791-PQHBB,0.6255,MEDIUM,tenure,fiber_optic_flag,contract_risk_score,Offer 12-month contract upgrade with loyalty discount | Offer onboarding loyalty bonus or service upgrade,2026-05-26,Logistic Regression
8701-DGLVH,0.0239,LOW,contract_risk_score,MonthlyCharges,fiber_optic_flag,No action required – monitor monthly.,2026-05-26,Logistic Regression
8741-LQOBK,0.1777,LOW,fiber_optic_flag,MonthlyCharges,contract_risk_score,No action required – monitor monthly.,2026-05-26,Logistic Regression
3393-FMZPV,0.8226,HIGH,fiber_optic_flag,MonthlyCharges,contract_risk_score,Offer 12-month contract upgrade with loyalty discount | Escalate to tech-support for fibre quality review,2026-05-26,Logistic Regression
8082-GHXOP,0.336,LOW,fiber_optic_flag,tenure,contract_risk_score,No action required – monitor monthly.,2026-05-26,Logistic Regression
6402-ZFPPI,0.724,HIGH,MonthlyCharges,fiber_optic_flag,avg_monthly_spend,Escalate to tech-support for fibre quality review,2026-05-26,Logistic Regression
0980-FEXWF,0.142,LOW,fiber_optic_flag,MonthlyCharges,contract_risk_score,No action required – monitor monthly.,2026-05-26,Logistic Regression
7486-KSRVI,0.5628,MEDIUM,fiber_optic_flag,MonthlyCharges,avg_monthly_spend,Escalate to tech-support for fibre quality review,2026-05-26,Logistic Regression
3011-WQKSZ,0.2931,LOW,MonthlyCharges,fiber_optic_flag,service_count,No action required – monitor monthly.,2026-05-26,Logistic Regression
8443-WVPSS,0.8159,HIGH,tenure,fiber_optic_flag,MonthlyCharges,Escalate to tech-support for fibre quality review | Offer onboarding loyalty bonus or service upgrade,2026-05-26,Logistic Regression
3006-XIMLN,0.9346,HIGH,tenure,fiber_optic_flag,charge_to_tenure_ratio,Escalate to tech-support for fibre quality review | Offer payment flexibility plan or billing credit,2026-05-26,Logistic Regression
8218-FFJDS,0.0544,LOW,tenure,contract_risk_score,service_count,No action required – monitor monthly.,2026-05-26,Logistic Regression
1986-PHGZF,0.4496,MEDIUM,fiber_optic_flag,contract_risk_score,tenure,Offer 12-month contract upgrade with loyalty discount | Offer onboarding loyalty bonus or service upgrade,2026-05-26,Logistic Regression
9965-YOKZB,0.8839,HIGH,tenure,fiber_optic_flag,contract_risk_score,Offer 12-month contract upgrade with loyalty discount | Escalate to tech-support for fibre quality review,2026-05-26,Logistic Regression
0504-HHAPI,0.6887,MEDIUM,fiber_optic_flag,contract_risk_score,MonthlyCharges,Offer 12-month contract upgrade with loyalty discount | Escalate to tech-support for fibre quality review,2026-05-26,Logistic Regression
